"","Zip","City","State","Latitude","Longitude","Timezone","Daylight.savings.time.flag","geopoint"
"15621",68774,"Saint Helena","NE",42.821095,-97.27699,-6,1,"42.821095,-97.27699"
"15622",70401,"Hammond","LA",30.517866,-90.47254,-6,1,"30.517866,-90.47254"
"15623",70556,"Mermentau","LA",30.188258,-92.57614,-6,1,"30.188258,-92.57614"
"15624",71839,"Garland City","AR",33.312764,-93.71734,-6,1,"33.312764,-93.71734"
"15625",57350,"Huron","SD",44.377801,-98.20936,-6,1,"44.377801,-98.20936"
"15626",63387,"Whiteside","MO",39.184054,-91.02078,-6,1,"39.184054,-91.02078"
"15627",73180,"Oklahoma City","OK",35.551409,-97.407537,-6,1,"35.551409,-97.407537"
"15628",74820,"Ada","OK",34.780243,-96.68761,-6,1,"34.780243,-96.68761"
"15629",75040,"Garland","TX",32.920574,-96.62639,-6,1,"32.920574,-96.62639"
"15630",75151,"Corsicana","TX",32.062395,-96.473459,-6,1,"32.062395,-96.473459"
"15631",75458,"Merit","TX",33.242656,-96.291572,-6,1,"33.242656,-96.291572"
"15632",75681,"Mount Enterprise","TX",31.934633,-94.68886,-6,1,"31.934633,-94.68886"
"15633",32422,"Argyle","FL",30.716494,-86.03889,-6,1,"30.716494,-86.03889"
"15634",33015,"Hialeah","FL",25.938687,-80.3182,-5,1,"25.938687,-80.3182"
"15635",33498,"Boca Raton","FL",26.391346,-80.21824,-5,1,"26.391346,-80.21824"
"15636",70544,"Jeanerette","LA",29.910582,-91.6698,-6,1,"29.910582,-91.6698"
"15637",23104,"Gloucester Point","VA",37.298919,-76.530276,-5,1,"37.298919,-76.530276"
"15638",49847,"Hermansville","MI",45.709804,-87.61054,-6,1,"45.709804,-87.61054"
"15639",53186,"Waukesha","WI",43.015289,-88.20924,-6,1,"43.015289,-88.20924"
"15640",58045,"Hillsboro","ND",47.389215,-97.05327,-6,1,"47.389215,-97.05327"
"15641",53406,"Racine","WI",42.730807,-87.85827,-6,1,"42.730807,-87.85827"
"15642",55416,"Minneapolis","MN",44.946664,-93.34215,-6,1,"44.946664,-93.34215"
"15643",49040,"Colon","MI",41.960856,-85.33059,-5,1,"41.960856,-85.33059"
"15644",49104,"Berrien Springs","MI",42.001551,-86.715294,-5,1,"42.001551,-86.715294"
"15645",56326,"Evansville","MN",46.011931,-95.68104,-6,1,"46.011931,-95.68104"
"15646",49516,"Grand Rapids","MI",43.031413,-85.550267,-5,1,"43.031413,-85.550267"
"15647",50446,"Joice","IA",43.343138,-93.45694,-6,1,"43.343138,-93.45694"
"15648",30223,"Griffin","GA",33.268185,-84.27306,-5,1,"33.268185,-84.27306"
"15649",31068,"Oglethorpe","GA",32.329164,-84.07988,-5,1,"32.329164,-84.07988"
"15650",31499,"Savannah","GA",31.971394,-81.07156,-5,1,"31.971394,-81.07156"
"15651",31702,"Albany","GA",31.594782,-84.194812,-5,1,"31.594782,-84.194812"
"15652",32406,"Panama City","FL",30.234451,-85.692035,-5,1,"30.234451,-85.692035"
"15653",33028,"Pembroke Pines","FL",26.018418,-80.34798,-5,1,"26.018418,-80.34798"
"15654",33606,"Tampa","FL",27.936799,-82.46911,-5,1,"27.936799,-82.46911"
"15655",37181,"Vanleer","TN",36.237999,-87.49831,-6,1,"36.237999,-87.49831"
"15656",37244,"Nashville","TN",36.186605,-86.785248,-6,1,"36.186605,-86.785248"
"15657",37919,"Knoxville","TN",35.922881,-84.00384,-5,1,"35.922881,-84.00384"
"15658",38116,"Memphis","TN",35.03319,-90.01128,-6,1,"35.03319,-90.01128"
"15659",38582,"Silver Point","TN",36.09651,-85.74373,-6,1,"36.09651,-85.74373"
"15660",39567,"Pascagoula","MS",30.362203,-88.5469,-6,1,"30.362203,-88.5469"
"15661",40374,"Sharpsburg","KY",38.201485,-83.91734,-5,1,"38.201485,-83.91734"
"15662",43741,"Wayne","OH",39.884291,-81.106797,-5,1,"39.884291,-81.106797"
"15663",45127,"Columbia","OH",39.137761,-84.35214,-5,1,"39.137761,-84.35214"
"15664",33839,"Eagle Lake","FL",27.98038,-81.75531,-5,1,"27.98038,-81.75531"
"15665",34113,"Naples","FL",26.067538,-81.72002,-5,1,"26.067538,-81.72002"
"15666",35087,"Joppa","AL",34.303718,-86.58323,-6,1,"34.303718,-86.58323"
"15667",27358,"Summerfield","NC",36.209976,-79.88921,-5,1,"36.209976,-79.88921"
"15668",28308,"Pope A F B","NC",35.173377,-79.013799,-5,1,"35.173377,-79.013799"
"15669",41666,"Wayland","KY",37.446983,-82.80852,-5,1,"37.446983,-82.80852"
"15670",43603,"Toledo","OH",41.686778,-83.43943,-5,1,"41.686778,-83.43943"
"15671",29355,"Kinards","SC",34.338289,-81.78674,-5,1,"34.338289,-81.78674"
"15672",25243,"Gandeeville","WV",38.665227,-81.47783,-5,1,"38.665227,-81.47783"
"15673",49916,"Chassell","MI",47.010896,-88.54077,-5,1,"47.010896,-88.54077"
"15674",52252,"Langworthy","IA",42.191979,-91.225836,-6,1,"42.191979,-91.225836"
"15675",73840,"Fargo","OK",36.403804,-99.64674,-6,1,"36.403804,-99.64674"
"15676",70121,"New Orleans","LA",29.961875,-90.16037,-6,1,"29.961875,-90.16037"
"15677",49289,"Weston","MI",41.770793,-84.09996,-5,1,"41.770793,-84.09996"
"15678",13480,"Waterville","NY",42.922823,-75.36494,-5,1,"42.922823,-75.36494"
"15679",20722,"Brentwood","MD",38.939716,-76.95203,-5,1,"38.939716,-76.95203"
"15680",6852,"Norwalk","CT",41.308873,-73.363661,-5,1,"41.308873,-73.363661"
"15681",7829,"Buttzville","NJ",40.84335,-74.985914,-5,1,"40.84335,-74.985914"
"15682",16805,"State College","PA",40.972229,-77.760172,-5,1,"40.972229,-77.760172"
"15683",12787,"White Sulphur Springs","NY",41.80854,-74.84599,-5,1,"41.80854,-74.84599"
"15684",12953,"Malone","NY",44.813419,-74.2772,-5,1,"44.813419,-74.2772"
"15685",17776,"Waterville","PA",41.36958,-77.38615,-5,1,"41.36958,-77.38615"
"15686",18252,"Tamaqua","PA",40.792315,-75.97705,-5,1,"40.792315,-75.97705"
"15687",83687,"Nampa","ID",43.590212,-116.53781,-7,1,"43.590212,-116.53781"
"15688",90805,"Long Beach","CA",33.865916,-118.18362,-8,1,"33.865916,-118.18362"
"15689",85070,"Phoenix","AZ",33.276539,-112.18717,-7,0,"33.276539,-112.18717"
"15690",89432,"Sparks","NV",40.541218,-119.586934,-8,1,"40.541218,-119.586934"
"15691",99573,"Copper Center","AK",61.832347,-145.2308,-9,1,"61.832347,-145.2308"
"15692",99685,"Unalaska","AK",53.872017,-166.52287,-10,1,"53.872017,-166.52287"
"15693",93608,"Cantua Creek","CA",36.523482,-120.38428,-8,1,"36.523482,-120.38428"
"15694",94558,"Napa","CA",38.337243,-122.30027,-8,1,"38.337243,-122.30027"
"15695",95432,"Elk","CA",39.103897,-123.64617,-8,1,"39.103897,-123.64617"
"15696",95444,"Graton","CA",38.434663,-122.8689,-8,1,"38.434663,-122.8689"
"15697",77965,"Hallettsville","TX",29.444297,-96.952091,-6,1,"29.444297,-96.952091"
"15698",79250,"Petersburg","TX",33.870404,-101.60467,-6,1,"33.870404,-101.60467"
"15699",52244,"Iowa City","IA",41.572682,-91.661901,-6,1,"41.572682,-91.661901"
"15700",52329,"Rowley","IA",42.349458,-91.84325,-6,1,"42.349458,-91.84325"
"15701",52601,"Burlington","IA",40.814207,-91.11911,-6,1,"40.814207,-91.11911"
"15702",52722,"Bettendorf","IA",41.551883,-90.48975,-6,1,"41.551883,-90.48975"
"15703",54213,"Forestville","WI",44.693392,-87.51197,-6,1,"44.693392,-87.51197"
"15704",54909,"Almond","WI",44.28018,-89.36002,-6,1,"44.28018,-89.36002"
"15705",55425,"Minneapolis","MN",44.846765,-93.2449,-6,1,"44.846765,-93.2449"
"15706",67625,"Bogue","KS",39.360896,-99.68559,-6,1,"39.360896,-99.68559"
"15707",68358,"Firth","NE",40.533257,-96.60568,-6,1,"40.533257,-96.60568"
"15708",68746,"Lynch","NE",42.787371,-98.43592,-6,1,"42.787371,-98.43592"
"15709",68826,"Central City","NE",41.12561,-98.00225,-6,1,"41.12561,-98.00225"
"15710",62239,"Dupo","IL",38.526792,-90.19253,-6,1,"38.526792,-90.19253"
"15711",62262,"Mulberry Grove","IL",38.931719,-89.27132,-6,1,"38.931719,-89.27132"
"15712",48450,"Lexington","MI",43.243891,-82.52701,-5,1,"43.243891,-82.52701"
"15713",19255,"Philadelphia","PA",40.001811,-75.11787,-5,1,"40.001811,-75.11787"
"15714",4239,"Jay","ME",44.516475,-70.21933,-5,1,"44.516475,-70.21933"
"15715",16554,"Erie","PA",42.182748,-80.064915,-5,1,"42.182748,-80.064915"
"15716",17325,"Gettysburg","PA",39.827337,-77.22904,-5,1,"39.827337,-77.22904"
"15717",8042,"Juliustown","NJ",40.018503,-74.66656,-5,1,"40.018503,-74.66656"
"15718",10034,"New York","NY",40.867653,-73.92,-5,1,"40.867653,-73.92"
"15719",10038,"New York","NY",40.709677,-74.00365,-5,1,"40.709677,-74.00365"
"15720",11215,"Brooklyn","NY",40.667508,-73.9856,-5,1,"40.667508,-73.9856"
"15721",23249,"Richmond","VA",37.524246,-77.493157,-5,1,"37.524246,-77.493157"
"15722",28748,"Leicester","NC",35.661009,-82.73513,-5,1,"35.661009,-82.73513"
"15723",29208,"Columbia","SC",33.993705,-81.019913,-5,1,"33.993705,-81.019913"
"15724",30017,"Grayson","GA",33.888829,-83.96848,-5,1,"33.888829,-83.96848"
"15725",12830,"Wilton","NY",43.12943,-73.712415,-5,1,"43.12943,-73.712415"
"15726",12960,"Moriah","NY",44.025573,-73.51287,-5,1,"44.025573,-73.51287"
"15727",12961,"Moriah Center","NY",44.061849,-73.58384,-5,1,"44.061849,-73.58384"
"15728",27331,"Sanford","NC",35.372577,-79.276577,-5,1,"35.372577,-79.276577"
"15729",27877,"Severn","NC",36.515084,-77.18438,-5,1,"36.515084,-77.18438"
"15730",8340,"Milmay","NJ",39.437265,-74.87926,-5,1,"39.437265,-74.87926"
"15731",8850,"Milltown","NJ",40.451105,-74.43938,-5,1,"40.451105,-74.43938"
"15732",48456,"Minden City","MI",43.660079,-82.74685,-5,1,"43.660079,-82.74685"
"15733",48557,"Flint","MI",43.080578,-83.783675,-5,1,"43.080578,-83.783675"
"15734",49018,"Battle Creek","MI",42.246402,-85.004511,-5,1,"42.246402,-85.004511"
"15735",39759,"Starkville","MS",33.450215,-88.82383,-6,1,"33.450215,-88.82383"
"15736",40033,"Lebanon","KY",37.565894,-85.25148,-5,1,"37.565894,-85.25148"
"15737",53825,"Stitzer","WI",42.928048,-90.56703,-6,1,"42.928048,-90.56703"
"15738",54159,"Porterfield","WI",45.207353,-87.80061,-6,1,"45.207353,-87.80061"
"15739",36759,"Marion Junction","AL",32.420138,-87.27857,-6,1,"32.420138,-87.27857"
"15740",37323,"Cleveland","TN",35.114482,-84.82836,-5,1,"35.114482,-84.82836"
"15741",55756,"Kerrick","MN",46.374991,-92.59795,-6,1,"46.374991,-92.59795"
"15742",56134,"Hardwick","MN",43.783098,-96.22202,-6,1,"43.783098,-96.22202"
"15743",57076,"Winfred","SD",43.994948,-97.36611,-6,1,"43.994948,-97.36611"
"15744",43759,"Morristown","OH",40.011338,-80.970135,-5,1,"40.011338,-80.970135"
"15745",43793,"Woodsfield","OH",39.742066,-81.09908,-5,1,"39.742066,-81.09908"
"15746",44484,"Warren","OH",41.226957,-80.76475,-5,1,"41.226957,-80.76475"
"15747",45621,"Coalton","OH",39.111094,-82.61105,-5,1,"39.111094,-82.61105"
"15748",34154,"Goodland","FL",25.925446,-81.644387,-5,1,"25.925446,-81.644387"
"15749",49514,"Grand Rapids","MI",43.031413,-85.550267,-5,1,"43.031413,-85.550267"
"15750",51235,"Doon","IA",43.291936,-96.22202,-6,1,"43.291936,-96.22202"
"15751",39286,"Jackson","MS",32.311287,-90.397157,-6,1,"32.311287,-90.397157"
"15752",45769,"Pomeroy","OH",39.092281,-82.028,-5,1,"39.092281,-82.028"
"15753",56152,"Lamberton","MN",44.227021,-95.28014,-6,1,"44.227021,-95.28014"
"15754",56347,"Long Prairie","MN",45.973572,-94.8582,-6,1,"45.973572,-94.8582"
"15755",56456,"Jenkins","MN",46.650706,-94.33651,-6,1,"46.650706,-94.33651"
"15756",57054,"Ramona","SD",44.129029,-97.23971,-6,1,"44.129029,-97.23971"
"15757",58223,"Cummings","ND",47.505171,-97.05906,-6,1,"47.505171,-97.05906"
"15758",42033,"Crayne","KY",37.336533,-88.079607,-6,1,"37.336533,-88.079607"
"15759",49663,"Manton","MI",44.426913,-85.37836,-5,1,"44.426913,-85.37836"
"15760",49887,"Stephenson","MI",45.417184,-87.6281,-6,1,"45.417184,-87.6281"
"15761",35040,"Calera","AL",33.107572,-86.74996,-6,1,"33.107572,-86.74996"
"15762",35244,"Birmingham","AL",33.356981,-86.81577,-6,1,"33.356981,-86.81577"
"15763",4222,"Durham","ME",43.972505,-70.12291,-5,1,"43.972505,-70.12291"
"15764",6073,"South Glastonbury","CT",41.660899,-72.56887,-5,1,"41.660899,-72.56887"
"15765",6089,"Weatogue","CT",41.839731,-72.81974,-5,1,"41.839731,-72.81974"
"15766",7095,"Woodbridge","NJ",40.557104,-74.28316,-5,1,"40.557104,-74.28316"
"15767",1813,"Woburn","MA",42.446396,-71.459405,-5,1,"42.446396,-71.459405"
"15768",2330,"Carver","MA",41.873697,-70.7656,-5,1,"41.873697,-70.7656"
"15769",92808,"Anaheim","CA",33.858151,-117.73864,-8,1,"33.858151,-117.73864"
"15770",92860,"Norco","CA",33.925885,-117.55978,-8,1,"33.925885,-117.55978"
"15771",89023,"Mercury","NV",37.583805,-116.598559,-8,1,"37.583805,-116.598559"
"15772",90632,"La Habra","CA",33.640302,-117.769442,-8,1,"33.640302,-117.769442"
"15773",92038,"La Jolla","CA",33.016928,-116.846046,-8,1,"33.016928,-116.846046"
"15774",99564,"Chignik","AK",56.298297,-158.4044,-9,1,"56.298297,-158.4044"
"15775",82731,"Weston","WY",44.799642,-105.24695,-7,1,"44.799642,-105.24695"
"15776",83847,"Naples","ID",48.575219,-116.41475,-8,1,"48.575219,-116.41475"
"15777",84725,"Enterprise","UT",37.533546,-113.76108,-7,1,"37.533546,-113.76108"
"15778",84764,"Bryce","UT",37.638578,-112.20857,-7,1,"37.638578,-112.20857"
"15779",85740,"Tucson","AZ",31.970131,-111.890713,-7,0,"31.970131,-111.890713"
"15780",77219,"Houston","TX",29.83399,-95.434241,-6,1,"29.83399,-95.434241"
"15781",94529,"Concord","CA",37.777208,-121.955399,-8,1,"37.777208,-121.955399"
"15782",81063,"Ordway","CO",38.253191,-103.76209,-7,1,"38.253191,-103.76209"
"15783",81146,"Mosca","CO",37.620038,-105.73101,-7,1,"37.620038,-105.73101"
"15784",90733,"San Pedro","CA",33.786594,-118.298662,-8,1,"33.786594,-118.298662"
"15785",92285,"Landers","CA",34.31039,-116.45012,-8,1,"34.31039,-116.45012"
"15786",69367,"Whitney","NE",42.755969,-103.2562,-7,1,"42.755969,-103.2562"
"15787",70392,"Patterson","LA",29.69828,-91.31347,-6,1,"29.69828,-91.31347"
"15788",72067,"Higden","AR",35.564065,-92.1649,-6,1,"35.564065,-92.1649"
"15789",14211,"Buffalo","NY",42.907358,-78.82355,-5,1,"42.907358,-78.82355"
"15790",15310,"Aleppo","PA",39.792529,-80.48584,-5,1,"39.792529,-80.48584"
"15791",10154,"New York","NY",40.757986,-73.97267,-5,1,"40.757986,-73.97267"
"15792",10704,"Yonkers","NY",40.920273,-73.8612,-5,1,"40.920273,-73.8612"
"15793",10973,"Slate Hill","NY",41.391172,-74.47758,-5,1,"41.391172,-74.47758"
"15794",12060,"East Chatham","NY",42.41956,-73.50412,-5,1,"42.41956,-73.50412"
"15795",4352,"Mount Vernon","ME",44.46599,-69.96073,-5,1,"44.46599,-69.96073"
"15796",1270,"Windsor","MA",42.443726,-73.116127,-5,1,"42.443726,-73.116127"
"15797",32835,"Orlando","FL",28.528789,-81.47863,-5,1,"28.528789,-81.47863"
"15798",32868,"Orlando","FL",28.566338,-81.260818,-5,1,"28.566338,-81.260818"
"15799",47923,"Brookston","IN",40.605,-86.8894,-5,0,"40.605,-86.8894"
"15800",17952,"Mary D","PA",40.759814,-76.05513,-5,1,"40.759814,-76.05513"
"15801",18234,"Lattimer Mines","PA",40.99303,-75.96009,-5,1,"40.99303,-75.96009"
"15802",6993,"Weston","CT",41.234395,-73.402714,-5,1,"41.234395,-73.402714"
"15803",7020,"Edgewater","NJ",40.830733,-73.97334,-5,1,"40.830733,-73.97334"
"15804",7457,"Riverdale","NJ",40.990032,-74.31023,-5,1,"40.990032,-74.31023"
"15805",11719,"Brookhaven","NY",40.780058,-72.91566,-5,1,"40.780058,-72.91566"
"15806",13137,"Plainville","NY",43.157653,-76.44698,-5,1,"43.157653,-76.44698"
"15807",21866,"Tylerton","MD",37.967803,-76.02337,-5,1,"37.967803,-76.02337"
"15808",22435,"Callao","VA",37.996825,-76.56435,-5,1,"37.996825,-76.56435"
"15809",24141,"Radford","VA",37.11979,-80.57325,-5,1,"37.11979,-80.57325"
"15810",2839,"Mapleville","RI",41.948108,-71.64003,-5,1,"41.948108,-71.64003"
"15811",4037,"Fryeburg","ME",44.050856,-70.95648,-5,1,"44.050856,-70.95648"
"15812",4223,"Danville","ME",44.023873,-70.285748,-5,1,"44.023873,-70.285748"
"15813",13802,"Maine","NY",42.255624,-76.05009,-5,1,"42.255624,-76.05009"
"15814",14547,"Seneca Castle","NY",42.808127,-77.287611,-5,1,"42.808127,-77.287611"
"15815",19701,"Bear","DE",39.598203,-75.69945,-5,1,"39.598203,-75.69945"
"15816",21659,"Rhodesdale","MD",38.57526,-75.78177,-5,1,"38.57526,-75.78177"
"15817",1001,"Agawam","MA",42.07061,-72.62029,-5,1,"42.07061,-72.62029"
"15818",76078,"Rhome","TX",33.072675,-97.473,-6,1,"33.072675,-97.473"
"15819",84140,"Salt Lake City","UT",40.771345,-111.93087,-7,1,"40.771345,-111.93087"
"15820",84710,"Alton","UT",37.474045,-112.53409,-7,1,"37.474045,-112.53409"
"15821",77554,"Galveston","TX",29.221289,-94.94455,-6,1,"29.221289,-94.94455"
"15822",66509,"Mayetta","KS",39.337531,-95.75535,-6,1,"39.337531,-95.75535"
"15823",59754,"Twin Bridges","MT",45.513742,-112.4186,-7,1,"45.513742,-112.4186"
"15824",15626,"Delmont","PA",40.409992,-79.57266,-5,1,"40.409992,-79.57266"
"15825",19335,"Downingtown","PA",40.02342,-75.71389,-5,1,"40.02342,-75.71389"
"15826",6114,"Hartford","CT",41.7387,-72.67889,-5,1,"41.7387,-72.67889"
"15827",7927,"Cedar Knolls","NJ",40.821149,-74.45121,-5,1,"40.821149,-74.45121"
"15828",12923,"Churubusco","NY",44.948894,-73.96545,-5,1,"44.948894,-73.96545"
"15829",27893,"Wilson","NC",35.715315,-77.91989,-5,1,"35.715315,-77.91989"
"15830",28398,"Warsaw","NC",34.993016,-78.08407,-5,1,"34.993016,-78.08407"
"15831",28723,"Cullowhee","NC",35.256241,-83.14464,-5,1,"35.256241,-83.14464"
"15832",29493,"Williams","SC",33.03378,-80.84282,-5,1,"33.03378,-80.84282"
"15833",22036,"Fairfax","VA",38.735114,-77.07965,-5,1,"38.735114,-77.07965"
"15834",22625,"Cross Junction","VA",39.345906,-78.30975,-5,1,"39.345906,-78.30975"
"15835",14171,"West Valley","NY",42.426278,-78.6474,-5,1,"42.426278,-78.6474"
"15836",36067,"Prattville","AL",32.488113,-86.52962,-6,1,"32.488113,-86.52962"
"15837",37723,"Crab Orchard","TN",35.933213,-84.86226,-6,1,"35.933213,-84.86226"
"15838",38111,"Memphis","TN",35.10935,-89.94363,-6,1,"35.10935,-89.94363"
"15839",24880,"Rock View","WV",37.641027,-81.53625,-5,1,"37.641027,-81.53625"
"15840",43234,"Columbus","OH",39.969036,-83.011389,-5,1,"39.969036,-83.011389"
"15841",43973,"Freeport","OH",40.189812,-81.27506,-5,1,"40.189812,-81.27506"
"15842",39059,"Crystal Springs","MS",31.985052,-90.3633,-6,1,"31.985052,-90.3633"
"15843",46236,"Indianapolis","IN",39.888225,-85.97041,-5,0,"39.888225,-85.97041"
"15844",47601,"Boonville","IN",38.05732,-87.26579,-6,1,"38.05732,-87.26579"
"15845",27014,"Cooleemee","NC",35.812635,-80.55724,-5,1,"35.812635,-80.55724"
"15846",28260,"Charlotte","NC",35.26002,-80.804151,-5,1,"35.26002,-80.804151"
"15847",32968,"Vero Beach","FL",27.594718,-80.45722,-5,1,"27.594718,-80.45722"
"15848",97810,"Adams","OR",45.719133,-118.46578,-8,1,"45.719133,-118.46578"
"15849",75666,"Laird Hill","TX",32.301898,-94.928795,-6,1,"32.301898,-94.928795"
"15850",76011,"Arlington","TX",32.753672,-97.08706,-6,1,"32.753672,-97.08706"
"15851",77567,"League City","TX",29.545836,-95.041532,-6,1,"29.545836,-95.041532"
"15852",93232,"Hanford","CA",36.138861,-119.894727,-8,1,"36.138861,-119.894727"
"15853",87580,"Valdez","NM",36.546068,-105.60728,-7,1,"36.546068,-105.60728"
"15854",99770,"Selawik","AK",66.597998,-160.01772,-9,1,"66.597998,-160.01772"
"15855",62862,"Mill Shoals","IL",38.219997,-88.3121,-6,1,"38.219997,-88.3121"
"15856",64065,"Lees Summit","MO",38.966641,-94.392885,-6,1,"38.966641,-94.392885"
"15857",64649,"Kidder","MO",39.780045,-94.09563,-6,1,"39.780045,-94.09563"
"15858",64864,"Saginaw","MO",36.902332,-94.338957,-6,1,"36.902332,-94.338957"
"15859",59230,"Glasgow","MT",48.15381,-106.69558,-7,1,"48.15381,-106.69558"
"15860",60039,"Crystal Lake","IL",42.324761,-88.452481,-6,1,"42.324761,-88.452481"
"15861",60625,"Chicago","IL",41.971614,-87.70256,-6,1,"41.971614,-87.70256"
"15862",61743,"Graymont","IL",40.877451,-88.7778,-6,1,"40.877451,-88.7778"
"15863",55391,"Wayzata","MN",44.963063,-93.52912,-6,1,"44.963063,-93.52912"
"15864",55440,"Minneapolis","MN",45.015914,-93.47188,-6,1,"45.015914,-93.47188"
"15865",55717,"Canyon","MN",47.058166,-92.46078,-6,1,"47.058166,-92.46078"
"15866",19806,"Wilmington","DE",39.758563,-75.56413,-5,1,"39.758563,-75.56413"
"15867",20055,"Washington","DC",38.901633,-77.020959,-5,1,"38.901633,-77.020959"
"15868",20593,"Washington","DC",38.893311,-77.014647,-5,1,"38.893311,-77.014647"
"15869",20635,"Helen","MD",38.312112,-76.607676,-5,1,"38.312112,-76.607676"
"15870",20693,"Welcome","MD",38.451267,-77.08955,-5,1,"38.451267,-77.08955"
"15871",21676,"Wittman","MD",38.796477,-76.30437,-5,1,"38.796477,-76.30437"
"15872",77455,"Louise","TX",29.095463,-96.40324,-6,1,"29.095463,-96.40324"
"15873",77954,"Cuero","TX",29.09649,-97.28798,-6,1,"29.09649,-97.28798"
"15874",65354,"Syracuse","MO",38.675515,-92.9168,-6,1,"38.675515,-92.9168"
"15875",67579,"Sterling","KS",38.19784,-98.20222,-6,1,"38.19784,-98.20222"
"15876",76951,"Sterling City","TX",31.818347,-101.0455,-6,1,"31.818347,-101.0455"
"15877",69354,"Marsland","NE",42.485817,-103.21227,-7,1,"42.485817,-103.21227"
"15878",70371,"Kraemer","LA",29.865202,-90.596159,-6,1,"29.865202,-90.596159"
"15879",71935,"Caddo Gap","AR",34.373399,-93.70591,-6,1,"34.373399,-93.70591"
"15880",64474,"Osborn","MO",39.771525,-94.38471,-6,1,"39.771525,-94.38471"
"15881",83213,"Arco","ID",43.65183,-113.31639,-7,1,"43.65183,-113.31639"
"15882",83328,"Filer","ID",42.565542,-114.61919,-7,1,"42.565542,-114.61919"
"15883",72747,"Maysville","AR",36.381787,-94.58854,-6,1,"36.381787,-94.58854"
"15884",74107,"Tulsa","OK",36.102042,-96.03144,-6,1,"36.102042,-96.03144"
"15885",88513,"El Paso","TX",31.694842,-106.299987,-7,1,"31.694842,-106.299987"
"15886",89126,"Las Vegas","NV",35.927901,-114.972061,-8,1,"35.927901,-114.972061"
"15887",90506,"Torrance","CA",33.786594,-118.298662,-8,1,"33.786594,-118.298662"
